tweet_id,feed,posted_at,snapshot_at,snapshot_impressions,current_at,current_impressions,current_likes,author_followers
2078132181017268497,xxl_dump,2026-07-17T14:58:16+00:00,2026-07-18T14:28:26.183+00:00,121,2026-07-22T10:05:48.608Z,133,3,19283
2078132626804633712,xxl_dump,2026-07-17T15:00:02+00:00,2026-07-18T14:28:26.183+00:00,110414,2026-07-22T10:05:51.148Z,392266,13440,57627
2078133107476078896,xxl_dump,2026-07-17T15:01:57+00:00,2026-07-18T14:28:26.183+00:00,6734,2026-07-22T10:02:01.714Z,6953,209,370234
2078133566010171632,xxl_dump,2026-07-17T15:03:46+00:00,2026-07-18T14:28:26.183+00:00,9319,2026-07-22T10:05:48.608Z,10978,158,23661
2078134014309777884,xxl_dump,2026-07-17T15:05:33+00:00,2026-07-18T14:28:26.183+00:00,206266,2026-07-22T10:05:51.148Z,418558,10511,68692
2078134409748689113,xxl_dump,2026-07-17T15:07:07+00:00,2026-07-18T14:28:26.183+00:00,1083,2026-07-22T10:02:01.714Z,1242,91,2574
2078134981537214700,xxl_dump,2026-07-17T15:09:24+00:00,2026-07-18T14:28:26.183+00:00,13495,2026-07-22T10:05:48.608Z,13774,431,1280
2078135517347303659,xxl_dump,2026-07-17T15:11:31+00:00,2026-07-18T14:28:26.183+00:00,36,2026-07-22T10:05:51.148Z,36,1,41
2078135941915377869,xxl_dump,2026-07-17T15:13:13+00:00,2026-07-18T14:28:26.183+00:00,37,2026-07-22T10:02:01.714Z,38,0,681
2078136449476472940,xxl_dump,2026-07-17T15:15:14+00:00,2026-07-18T14:28:26.183+00:00,54417,2026-07-22T10:05:48.608Z,57016,869,870642
2078136883704385563,xxl_dump,2026-07-17T15:16:57+00:00,2026-07-18T14:28:26.183+00:00,681,2026-07-22T10:05:51.148Z,702,39,21032
2078137288341471438,xxl_dump,2026-07-17T15:18:34+00:00,2026-07-18T14:28:26.183+00:00,439,2026-07-22T10:02:01.714Z,554,5,470
2078137768518058081,xxl_dump,2026-07-17T15:20:28+00:00,2026-07-18T14:28:26.183+00:00,8116,2026-07-22T10:05:48.608Z,9646,192,508425
2078138180037943462,xxl_dump,2026-07-17T15:22:06+00:00,2026-07-18T14:28:26.183+00:00,26267,2026-07-22T10:05:51.148Z,38844,131,125219
2078138673980145972,xxl_dump,2026-07-17T15:24:04+00:00,2026-07-18T14:28:26.183+00:00,181,2026-07-22T10:02:01.714Z,289,7,9218
2078139035592122616,xxl_dump,2026-07-17T15:25:30+00:00,2026-07-18T14:28:26.183+00:00,11459,2026-07-22T10:05:48.608Z,12716,226,112889
2078139562514141640,xxl_dump,2026-07-17T15:27:36+00:00,2026-07-18T14:28:26.183+00:00,20,2026-07-22T10:05:51.148Z,21,0,527
2078140166426984856,xxl_dump,2026-07-17T15:30:00+00:00,2026-07-18T14:28:26.183+00:00,524724,2026-07-22T10:02:01.714Z,542448,8886,3194224
2078140717814493289,xxl_dump,2026-07-17T15:32:11+00:00,2026-07-18T14:28:26.183+00:00,5529,2026-07-22T10:05:48.608Z,5866,353,332452
2078141240730697945,xxl_dump,2026-07-17T15:34:16+00:00,2026-07-18T14:28:26.183+00:00,282375,2026-07-22T10:05:51.148Z,292880,6030,1772774
2078141665945260085,xxl_dump,2026-07-17T15:35:57+00:00,2026-07-18T14:28:26.183+00:00,3979,2026-07-22T10:02:01.714Z,4020,21,4307
2078142156087181588,xxl_dump,2026-07-17T15:37:54+00:00,2026-07-18T14:28:26.183+00:00,163,2026-07-22T10:05:48.608Z,378,3,6368
2078142684154507612,xxl_dump,2026-07-17T15:40:00+00:00,2026-07-18T14:28:26.183+00:00,3307,2026-07-22T10:05:51.148Z,3785,18,70983
2078143300112880006,xxl_dump,2026-07-17T15:42:27+00:00,2026-07-18T14:28:26.183+00:00,86269,2026-07-22T10:02:01.714Z,109327,1874,306
2078143765974224985,xxl_dump,2026-07-17T15:44:18+00:00,2026-07-18T14:28:26.183+00:00,19,2026-07-22T10:05:48.608Z,31,0,696
2078144177293148476,xxl_dump,2026-07-17T15:45:56+00:00,2026-07-18T14:28:26.183+00:00,37279,2026-07-22T10:05:51.148Z,53333,613,54014
2078144527379099684,xxl_dump,2026-07-17T15:47:20+00:00,2026-07-18T14:28:26.183+00:00,115120,2026-07-22T10:02:01.714Z,127210,2604,160044
2078144967503925677,xxl_dump,2026-07-17T15:49:04+00:00,2026-07-18T14:28:26.183+00:00,1575190,2026-07-22T10:05:48.608Z,2338928,59128,4757014
2078145434371920113,xxl_dump,2026-07-17T15:50:56+00:00,2026-07-18T14:28:26.183+00:00,25,2026-07-22T10:05:51.148Z,31,0,22
2078145953253765570,xxl_dump,2026-07-17T15:52:59+00:00,2026-07-18T14:28:26.183+00:00,81,2026-07-22T10:02:01.714Z,112,2,384
2078146478749467133,xxl_dump,2026-07-17T15:55:05+00:00,2026-07-18T14:28:26.183+00:00,1667,2026-07-22T10:05:48.608Z,35906,1370,2151
2078146941343719773,xxl_dump,2026-07-17T15:56:55+00:00,2026-07-18T14:28:26.183+00:00,35577,2026-07-22T10:05:51.148Z,39547,37,389
2078147430449664087,xxl_dump,2026-07-17T15:58:52+00:00,2026-07-18T14:28:26.183+00:00,79704,2026-07-22T10:02:01.714Z,132370,257,8708
2078147733093863703,xxl_dump,2026-07-17T16:00:04+00:00,2026-07-18T14:28:26.183+00:00,35198,2026-07-22T10:05:48.608Z,39167,744,161783
2078148306979496419,xxl_dump,2026-07-17T16:02:21+00:00,2026-07-18T14:28:26.183+00:00,3167,2026-07-22T10:05:51.148Z,3351,186,5663
2078148692826005646,xxl_dump,2026-07-17T16:03:53+00:00,2026-07-18T14:28:26.183+00:00,1719,2026-07-22T10:02:01.714Z,1835,110,44599
2078149279936385263,xxl_dump,2026-07-17T16:06:13+00:00,2026-07-18T14:28:26.183+00:00,9266,2026-07-22T10:05:48.608Z,10385,34,813738
2078149749723578415,xxl_dump,2026-07-17T16:08:05+00:00,2026-07-18T14:28:26.183+00:00,193050,2026-07-22T10:05:51.148Z,207745,831,170
2078150237428867083,xxl_dump,2026-07-17T16:10:01+00:00,2026-07-18T14:28:26.183+00:00,13,2026-07-22T10:02:01.714Z,19,0,128
2078150847620690193,xxl_dump,2026-07-17T16:12:26+00:00,2026-07-18T14:28:26.183+00:00,952,2026-07-22T10:05:48.608Z,1189,25,5808
2078151239012147539,xxl_dump,2026-07-17T16:14:00+00:00,2026-07-18T14:28:26.183+00:00,85237,2026-07-22T10:05:51.148Z,101638,250,402441
2078151759877345567,xxl_dump,2026-07-17T16:16:04+00:00,2026-07-18T14:28:26.183+00:00,398,2026-07-22T10:02:01.714Z,431,10,60588
2078152279648051596,xxl_dump,2026-07-17T16:18:08+00:00,2026-07-18T14:28:26.183+00:00,7191684,2026-07-22T10:05:48.608Z,8411299,224060,28335591
2078152781429420124,xxl_dump,2026-07-17T16:20:07+00:00,2026-07-18T14:28:26.183+00:00,55,2026-07-22T10:05:51.148Z,61,0,661
2078153291385491849,xxl_dump,2026-07-17T16:22:09+00:00,2026-07-18T14:28:26.183+00:00,3809,2026-07-22T10:02:01.714Z,4987,35,14376
2078153845801140557,xxl_dump,2026-07-17T16:24:21+00:00,2026-07-18T14:28:26.183+00:00,3671,2026-07-22T10:05:48.608Z,4298,57,55
2078154416213893531,xxl_dump,2026-07-17T16:26:37+00:00,2026-07-18T14:28:26.183+00:00,70,2026-07-22T10:05:51.148Z,77,1,57
2078154972139503687,xxl_dump,2026-07-17T16:28:50+00:00,2026-07-18T14:28:26.183+00:00,874450,2026-07-22T10:02:01.714Z,1285472,7596,526516
2078155359844532321,xxl_dump,2026-07-17T16:30:22+00:00,2026-07-18T14:28:26.183+00:00,1489,2026-07-22T10:05:48.608Z,1706,105,30294
2078155918152192213,xxl_dump,2026-07-17T16:32:35+00:00,2026-07-18T14:28:26.183+00:00,107675,2026-07-22T10:05:51.148Z,122000,392,996847
2078156457858757064,xxl_dump,2026-07-17T16:34:44+00:00,2026-07-18T14:28:26.183+00:00,218954,2026-07-22T10:02:01.714Z,230896,145,37044
2078156922738409863,xxl_dump,2026-07-17T16:36:35+00:00,2026-07-18T14:28:26.183+00:00,482235,2026-07-22T10:05:48.608Z,642037,7051,85548
2078157227932741973,xxl_dump,2026-07-17T16:37:48+00:00,2026-07-18T14:28:26.183+00:00,413,2026-07-22T10:05:51.148Z,443,0,382
2078157751461802076,xxl_dump,2026-07-17T16:39:52+00:00,2026-07-18T14:28:26.183+00:00,15794,2026-07-22T10:02:01.714Z,16721,1030,2137
2078158137341727133,xxl_dump,2026-07-17T16:41:24+00:00,2026-07-18T14:28:26.183+00:00,137,2026-07-22T10:05:48.608Z,144,7,1183
2078158609490301329,xxl_dump,2026-07-17T16:43:17+00:00,2026-07-18T14:28:26.183+00:00,18925,2026-07-22T10:05:51.148Z,20492,876,311894
2078159032607551530,xxl_dump,2026-07-17T16:44:58+00:00,2026-07-18T14:28:26.183+00:00,14,2026-07-22T10:02:01.714Z,15,1,1819
2078159494966661536,xxl_dump,2026-07-17T16:46:48+00:00,2026-07-18T14:28:26.183+00:00,3452,2026-07-22T10:05:48.608Z,3667,338,45763
2078160027047624856,xxl_dump,2026-07-17T16:48:55+00:00,2026-07-18T14:28:26.183+00:00,4,2026-07-22T10:05:51.148Z,4,0,447
2078160516602646786,xxl_dump,2026-07-17T16:50:52+00:00,2026-07-18T14:28:26.183+00:00,35563,2026-07-22T10:02:01.714Z,36250,2,3
2078161084410708128,xxl_dump,2026-07-17T16:53:07+00:00,2026-07-18T14:28:26.183+00:00,45,2026-07-22T10:05:48.608Z,54,3,245
2078161646992720330,xxl_dump,2026-07-17T16:55:21+00:00,2026-07-18T14:28:26.183+00:00,1239,2026-07-22T10:05:51.148Z,1374,92,60156
2078162189815353596,xxl_dump,2026-07-17T16:57:31+00:00,2026-07-18T14:28:26.183+00:00,20553,2026-07-22T10:02:01.714Z,29038,619,70903
2078162697389035779,xxl_dump,2026-07-17T16:59:32+00:00,2026-07-18T14:28:26.183+00:00,70250,2026-07-22T10:05:48.608Z,80615,13261,4397
2078163207705997792,xxl_dump,2026-07-17T17:01:33+00:00,2026-07-18T14:28:26.183+00:00,20471,2026-07-22T10:05:51.148Z,23369,395,10638
2078163609683923316,xxl_dump,2026-07-17T17:03:09+00:00,2026-07-18T14:28:26.183+00:00,153,2026-07-22T10:02:01.714Z,153,3,307
2078164170843750787,xxl_dump,2026-07-17T17:05:23+00:00,2026-07-18T14:28:26.183+00:00,134618,2026-07-22T10:05:48.608Z,145732,8667,1478479
2078164631827439853,xxl_dump,2026-07-17T17:07:13+00:00,2026-07-18T14:28:26.183+00:00,279,2026-07-22T10:05:51.148Z,333,8,5544
2078165303301714337,xxl_dump,2026-07-17T17:09:53+00:00,2026-07-18T14:28:26.183+00:00,927,2026-07-22T10:02:01.714Z,1044,35,335
2078165638070010016,xxl_dump,2026-07-17T17:11:13+00:00,2026-07-18T14:28:26.183+00:00,16,2026-07-22T10:05:48.608Z,63,1,95
2078166111393083857,xxl_dump,2026-07-17T17:13:06+00:00,2026-07-18T14:28:26.183+00:00,83,2026-07-22T10:05:51.148Z,88,1,1630
2078166590064046315,xxl_dump,2026-07-17T17:15:00+00:00,2026-07-18T14:28:26.183+00:00,3154112,2026-07-22T10:02:01.714Z,4774499,14402,45816665
2078167095809102215,xxl_dump,2026-07-17T17:17:00+00:00,2026-07-18T14:28:26.183+00:00,6108,2026-07-22T10:05:48.608Z,7606,551,54247
2078167540275249452,xxl_dump,2026-07-17T17:18:46+00:00,2026-07-18T14:28:26.183+00:00,99761,2026-07-22T10:05:51.148Z,103683,999,1151133
2078167922024100209,xxl_dump,2026-07-17T17:20:17+00:00,2026-07-18T14:28:26.183+00:00,30190,2026-07-22T10:02:01.714Z,35396,317,170637
2078168480281473397,xxl_dump,2026-07-17T17:22:30+00:00,2026-07-18T14:28:26.183+00:00,243,2026-07-22T10:05:48.608Z,252,21,382
